directory,filename,file_ext,size_bytes,size_kib,size_kb,size_mib,size_mb,rel_path,full_path
Dress and Personal Adornment,8130_3.jpg,jpg,2434231,2377.2,2434,2.3,2,Dress and Personal Adornment/8130_3.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-60_2.jpg,jpg,3993918,3900.3,3994,3.8,4,Dress and Personal Adornment/1989-74-60_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,47282_2.jpg,jpg,3025524,2954.6,3026,2.9,3,Dress and Personal Adornment/47282_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,37324_4.jpg,jpg,5039258,4921.2,5039,4.8,5,Dress and Personal Adornment/37324_4.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8571-b_4.jpg,jpg,1436616,1402.9,1437,1.4,1,Dress and Personal Adornment/8571-b_4.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-66_4.jpg,jpg,2417129,2360.5,2417,2.3,2,Dress and Personal Adornment/1989-74-66_4.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8036_4.jpg,jpg,1839792,1796.7,1840,1.8,2,Dress and Personal Adornment/8036_4.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8081-b_6.jpg,jpg,2213457,2161.6,2213,2.1,2,Dress and Personal Adornment/8081-b_6.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-64_2.jpg,jpg,3614351,3529.6,3614,3.4,4,Dress and Personal Adornment/1989-74-64_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,17707_4.jpg,jpg,4284919,4184.5,4285,4.1,4,Dress and Personal Adornment/17707_4.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,17655-b_1.jpg,jpg,2991013,2920.9,2991,2.9,3,Dress and Personal Adornment/17655-b_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8600_2.jpg,jpg,4797594,4685.2,4798,4.6,5,Dress and Personal Adornment/8600_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,17657-a_6.jpg,jpg,2253312,2200.5,2253,2.1,2,Dress and Personal Adornment/17657-a_6.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-27_4.jpg,jpg,3162936,3088.8,3163,3,3,Dress and Personal Adornment/1989-74-27_4.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-59_2.jpg,jpg,3746049,3658.3,3746,3.6,4,Dress and Personal Adornment/1989-74-59_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,17662_4.jpg,jpg,2037107,1989.4,2037,1.9,2,Dress and Personal Adornment/17662_4.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,17662_5.jpg,jpg,2046400,1998.4,2046,2,2,Dress and Personal Adornment/17662_5.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-59_3.jpg,jpg,3423140,3342.9,3423,3.3,3,Dress and Personal Adornment/1989-74-59_3.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-27_5.jpg,jpg,3178291,3103.8,3178,3,3,Dress and Personal Adornment/1989-74-27_5.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8051_2.jpg,jpg,4237029,4137.7,4237,4,4,Dress and Personal Adornment/8051_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,17707_5.jpg,jpg,4242233,4142.8,4242,4,4,Dress and Personal Adornment/17707_5.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,37324_1.jpg,jpg,4691957,4582,4692,4.5,5,Dress and Personal Adornment/37324_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8571-b_1.jpg,jpg,1501046,1465.9,1501,1.4,2,Dress and Personal Adornment/8571-b_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,92133.jpg,jpg,1255967,1226.5,1256,1.2,1,Dress and Personal Adornment/92133.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8649-a_2.jpg,jpg,2363401,2308,2363,2.3,2,Dress and Personal Adornment/8649-a_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-66_1.jpg,jpg,3539526,3456.6,3540,3.4,4,Dress and Personal Adornment/1989-74-66_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8077-a_1.jpg,jpg,4304165,4203.3,4304,4.1,4,Dress and Personal Adornment/8077-a_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-64_3.jpg,jpg,3681320,3595,3681,3.5,4,Dress and Personal Adornment/1989-74-64_3.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8036_5.jpg,jpg,2033056,1985.4,2033,1.9,2,Dress and Personal Adornment/8036_5.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8036_7.jpg,jpg,2937098,2868.3,2937,2.8,3,Dress and Personal Adornment/8036_7.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-51_8.jpg,jpg,2822322,2756.2,2822,2.7,3,Dress and Personal Adornment/1989-74-51_8.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8081-b_5.jpg,jpg,2215674,2163.7,2216,2.1,2,Dress and Personal Adornment/8081-b_5.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-64_1.jpg,jpg,3191637,3116.8,3192,3,3,Dress and Personal Adornment/1989-74-64_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-66_3.jpg,jpg,2151981,2101.5,2152,2.1,2,Dress and Personal Adornment/1989-74-66_3.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,37324_3.jpg,jpg,5232796,5110.2,5233,5,5,Dress and Personal Adornment/37324_3.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8571-b_3.jpg,jpg,1414219,1381.1,1414,1.3,1,Dress and Personal Adornment/8571-b_3.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,17707_7.jpg,jpg,2663088,2600.7,2663,2.5,3,Dress and Personal Adornment/17707_7.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8370-b_1.jpg,jpg,4161606,4064.1,4162,4,4,Dress and Personal Adornment/8370-b_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,47282_5.jpg,jpg,3813872,3724.5,3814,3.6,4,Dress and Personal Adornment/47282_5.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,17655-b_2.jpg,jpg,2932674,2863.9,2933,2.8,3,Dress and Personal Adornment/17655-b_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,17657-a_5.jpg,jpg,2252757,2200,2253,2.1,2,Dress and Personal Adornment/17657-a_5.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8600_1.jpg,jpg,4894437,4779.7,4894,4.7,5,Dress and Personal Adornment/8600_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-27_7.jpg,jpg,2857998,2791,2858,2.7,3,Dress and Personal Adornment/1989-74-27_7.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,17662_7.jpg,jpg,1157965,1130.8,1158,1.1,1,Dress and Personal Adornment/17662_7.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-59_1.jpg,jpg,3779822,3691.2,3780,3.6,4,Dress and Personal Adornment/1989-74-59_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,17662_6.jpg,jpg,1201145,1173,1201,1.1,1,Dress and Personal Adornment/17662_6.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-27_6.jpg,jpg,2441937,2384.7,2442,2.3,2,Dress and Personal Adornment/1989-74-27_6.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,17657-a_4.jpg,jpg,2255145,2202.3,2255,2.2,2,Dress and Personal Adornment/17657-a_4.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,47282_4.jpg,jpg,5225218,5102.8,5225,5,5,Dress and Personal Adornment/47282_4.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8051_1.jpg,jpg,4147854,4050.6,4148,4,4,Dress and Personal Adornment/8051_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,17707_6.jpg,jpg,2087757,2038.8,2088,2,2,Dress and Personal Adornment/17707_6.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8571-b_2.jpg,jpg,1396769,1364,1397,1.3,1,Dress and Personal Adornment/8571-b_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,37324_2.jpg,jpg,5162455,5041.5,5162,4.9,5,Dress and Personal Adornment/37324_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-66_2.jpg,jpg,2108825,2059.4,2109,2,2,Dress and Personal Adornment/1989-74-66_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8649-a_1.jpg,jpg,2377561,2321.8,2378,2.3,2,Dress and Personal Adornment/8649-a_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8081-b_4.jpg,jpg,2221039,2169,2221,2.1,2,Dress and Personal Adornment/8081-b_4.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-51_9.jpg,jpg,1974546,1928.3,1975,1.9,2,Dress and Personal Adornment/1989-74-51_9.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8036_6.jpg,jpg,2833850,2767.4,2834,2.7,3,Dress and Personal Adornment/8036_6.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,17655-a_6.jpg,jpg,2358747,2303.5,2359,2.2,2,Dress and Personal Adornment/17655-a_6.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-63_1.jpg,jpg,3224469,3148.9,3224,3.1,3,Dress and Personal Adornment/1989-74-63_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8483_4.jpg,jpg,5118691,4998.7,5119,4.9,5,Dress and Personal Adornment/8483_4.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-61_3.jpg,jpg,3580014,3496.1,3580,3.4,4,Dress and Personal Adornment/1989-74-61_3.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8131_2.jpg,jpg,2488939,2430.6,2489,2.4,2,Dress and Personal Adornment/8131_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8050_6.jpg,jpg,2659265,2596.9,2659,2.5,3,Dress and Personal Adornment/8050_6.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-65_7.jpg,jpg,2401463,2345.2,2401,2.3,2,Dress and Personal Adornment/1989-74-65_7.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8037_1.jpg,jpg,2210927,2159.1,2211,2.1,2,Dress and Personal Adornment/8037_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8605_3.jpg,jpg,1306778,1276.2,1307,1.2,1,Dress and Personal Adornment/8605_3.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8571-a_7.jpg,jpg,2736972,2672.8,2737,2.6,3,Dress and Personal Adornment/8571-a_7.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8571-a_6.jpg,jpg,2743703,2679.4,2744,2.6,3,Dress and Personal Adornment/8571-a_6.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8605_2.jpg,jpg,1322472,1291.5,1322,1.3,1,Dress and Personal Adornment/8605_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-65_6.jpg,jpg,2413099,2356.5,2413,2.3,2,Dress and Personal Adornment/1989-74-65_6.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8131_3.jpg,jpg,2189052,2137.7,2189,2.1,2,Dress and Personal Adornment/8131_3.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8050_7.jpg,jpg,2768803,2703.9,2769,2.6,3,Dress and Personal Adornment/8050_7.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-61_2.jpg,jpg,3458588,3377.5,3459,3.3,3,Dress and Personal Adornment/1989-74-61_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,17661-b_2.jpg,jpg,3636553,3551.3,3637,3.5,4,Dress and Personal Adornment/17661-b_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-63_2.jpg,jpg,3177603,3103.1,3178,3,3,Dress and Personal Adornment/1989-74-63_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8400_1.jpg,jpg,4587214,4479.7,4587,4.4,5,Dress and Personal Adornment/8400_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,17655-a_5.jpg,jpg,2792910,2727.5,2793,2.7,3,Dress and Personal Adornment/17655-a_5.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8050_5.jpg,jpg,1492063,1457.1,1492,1.4,1,Dress and Personal Adornment/8050_5.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8131_1.jpg,jpg,3770542,3682.2,3771,3.6,4,Dress and Personal Adornment/8131_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-65_4.jpg,jpg,2441785,2384.6,2442,2.3,2,Dress and Personal Adornment/1989-74-65_4.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8037_2.jpg,jpg,2039589,1991.8,2040,1.9,2,Dress and Personal Adornment/8037_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8571-a_4.jpg,jpg,1396184,1363.5,1396,1.3,1,Dress and Personal Adornment/8571-a_4.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8571-a_5.jpg,jpg,1437016,1403.3,1437,1.4,1,Dress and Personal Adornment/8571-a_5.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8605_1.jpg,jpg,1888393,1844.1,1888,1.8,2,Dress and Personal Adornment/8605_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8037_3.jpg,jpg,2256582,2203.7,2257,2.2,2,Dress and Personal Adornment/8037_3.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-65_5.jpg,jpg,2435273,2378.2,2435,2.3,2,Dress and Personal Adornment/1989-74-65_5.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8081-a_3.jpg,jpg,2248735,2196,2249,2.1,2,Dress and Personal Adornment/8081-a_3.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8050_4.jpg,jpg,1478622,1444,1479,1.4,1,Dress and Personal Adornment/8050_4.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-61_1.jpg,jpg,1307684,1277,1308,1.2,1,Dress and Personal Adornment/1989-74-61_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,17661-b_1.jpg,jpg,3587356,3503.3,3587,3.4,4,Dress and Personal Adornment/17661-b_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,17657-b_3.jpg,jpg,2258758,2205.8,2259,2.2,2,Dress and Personal Adornment/17657-b_3.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,17655-a_4.jpg,jpg,2820057,2754,2820,2.7,3,Dress and Personal Adornment/17655-a_4.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8052_2.jpg,jpg,3937534,3845.2,3938,3.8,4,Dress and Personal Adornment/8052_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8483_2.jpg,jpg,3312983,3235.3,3313,3.2,3,Dress and Personal Adornment/8483_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8388_1.jpg,jpg,3911782,3820.1,3912,3.7,4,Dress and Personal Adornment/8388_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,36454_2.jpg,jpg,3658849,3573.1,3659,3.5,4,Dress and Personal Adornment/36454_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-61_5.jpg,jpg,1468284,1433.9,1468,1.4,1,Dress and Personal Adornment/1989-74-61_5.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8370-c_1.jpg,jpg,2566486,2506.3,2566,2.4,3,Dress and Personal Adornment/8370-c_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8077-b_1.jpg,jpg,3914244,3822.5,3914,3.7,4,Dress and Personal Adornment/8077-b_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8037_7.jpg,jpg,2932169,2863.4,2932,2.8,3,Dress and Personal Adornment/8037_7.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-65_1.jpg,jpg,3542888,3459.9,3543,3.4,4,Dress and Personal Adornment/1989-74-65_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8571-a_1.jpg,jpg,1527600,1491.8,1528,1.5,2,Dress and Personal Adornment/8571-a_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8037_6.jpg,jpg,2764143,2699.4,2764,2.6,3,Dress and Personal Adornment/8037_6.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8081-a_6.jpg,jpg,2244209,2191.6,2244,2.1,2,Dress and Personal Adornment/8081-a_6.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,1989-74-61_4.jpg,jpg,1474169,1439.6,1474,1.4,1,Dress and Personal Adornment/1989-74-61_4.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,8050_1.jpg,jpg,1589062,1551.8,1589,1.5,2,Dress and Personal Adornment/8050_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
Dress and Personal Adornment,17657-b_6.jpg,jpg,2257620,2204.7,2258,2.2,2,Dress and Personal Adornment/17657-b_6.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Dress and Personal Adornment
